"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","scale_pos_weight","Accuracy"
50,6,0.05,0.25,5,0.8,1,1,0.563333333333333
50,6,0.1,1,3,0.4,0.6,1,0.563333333333333
200,6,0.05,1,5,0.4,0.8,1,0.563333333333333
150,6,0.1,1,5,0.8,0.8,1,0.563333333333333
200,6,0.1,1,1,0.4,1,1,0.563333333333333
150,6,0.05,1,3,0.4,1,1,0.563333333333333
150,3,0.01,1,1,0.8,1,1,0.563333333333333
250,6,0.01,1,1,0.8,1,1,0.563333333333333
50,6,0.1,1,3,0.8,1,1,0.563333333333333
150,6,0.1,1,3,0.8,1,1,0.563333333333333
250,3,0.1,0,1,0.4,0.6,0.75,0.56
50,6,0.1,0,1,0.8,0.6,0.75,0.56
50,6,0.05,0,3,0.8,0.6,0.75,0.56
200,3,0.01,0,5,0.8,0.6,0.75,0.56
50,6,0.01,0,5,0.8,0.6,0.75,0.56
50,6,0.05,0,3,0.4,0.8,0.75,0.56
50,6,0.05,0,5,0.4,0.8,0.75,0.56
50,3,0.1,0,5,0.4,0.8,0.75,0.56
200,6,0.05,0,1,0.4,1,0.75,0.56
150,3,0.1,0,1,0.4,1,0.75,0.56
150,6,0.1,0,1,0.4,1,0.75,0.56
250,6,0.1,0,5,0.4,1,0.75,0.56
50,6,0.1,0,3,0.8,1,0.75,0.56
200,3,0.01,0.25,5,0.8,0.6,0.75,0.56
50,6,0.01,0.25,5,0.8,0.6,0.75,0.56
50,6,0.05,0.25,3,0.4,0.8,0.75,0.56
50,3,0.1,0.25,5,0.4,0.8,0.75,0.56
50,3,0.1,1,1,0.4,0.6,0.75,0.56
250,6,0.1,1,1,0.4,0.6,0.75,0.56
200,6,0.1,1,3,0.4,0.6,0.75,0.56
200,3,0.01,1,5,0.8,0.6,0.75,0.56
200,6,0.1,1,1,0.4,0.8,0.75,0.56
250,3,0.1,1,3,0.4,0.8,0.75,0.56
50,6,0.1,1,3,0.4,0.8,0.75,0.56
150,6,0.1,1,3,0.4,0.8,0.75,0.56
250,6,0.1,1,5,0.8,0.8,0.75,0.56
250,6,0.1,1,1,0.4,1,0.75,0.56
250,6,0.1,1,3,0.4,1,0.75,0.56
50,6,0.05,1,3,0.8,1,0.75,0.56
50,6,0.1,1,5,0.8,1,0.75,0.56
50,6,0.05,0,3,0.4,0.6,1,0.56
250,6,0.05,0,1,0.8,0.6,1,0.56
150,6,0.1,0,5,0.8,0.6,1,0.56
50,6,0.1,0,1,0.4,0.8,1,0.56
150,6,0.05,0,3,0.8,0.8,1,0.56
200,6,0.1,0,1,0.4,1,1,0.56
50,3,0.01,0,5,0.8,1,1,0.56
200,6,0.1,0.25,5,0.4,0.8,1,0.56
250,6,0.1,0.25,5,0.4,0.8,1,0.56
50,6,0.05,0.25,5,0.8,0.8,1,0.56
150,6,0.05,0.25,3,0.4,1,1,0.56
50,3,0.01,0.25,5,0.8,1,1,0.56
50,6,0.1,1,1,0.4,0.6,1,0.56
50,6,0.05,1,1,0.8,0.6,1,0.56
150,6,0.1,1,3,0.8,0.6,1,0.56
200,6,0.1,1,3,0.8,0.6,1,0.56
250,6,0.1,1,3,0.8,0.6,1,0.56
50,6,0.05,1,3,0.8,0.8,1,0.56
150,3,0.05,1,5,0.8,0.8,1,0.56
50,3,0.01,1,5,0.8,1,1,0.56
50,3,0.1,0,1,0.4,0.6,0.75,0.56
250,6,0.05,0,3,0.4,0.6,0.75,0.56
150,6,0.05,0,3,0.8,0.8,0.75,0.56
200,6,0.1,0,1,0.4,1,0.75,0.56
50,3,0.1,0.25,1,0.4,0.6,0.75,0.56
200,6,0.05,0.25,3,0.4,0.8,0.75,0.56
150,6,0.1,0.25,1,0.4,1,0.75,0.56
200,6,0.05,1,3,0.4,0.8,0.75,0.56
50,6,0.05,1,5,0.4,0.8,0.75,0.56
250,3,0.1,0,5,0.8,0.6,1,0.56
250,3,0.1,0.25,5,0.8,0.6,1,0.56
50,6,0.05,1,5,0.4,0.6,1,0.56
250,6,0.1,1,3,0.8,0.8,1,0.56
150,6,0.1,1,5,0.4,1,0.75,0.556666666666667
150,3,0.1,0,5,0.8,0.6,1,0.556666666666667
150,3,0.1,0.25,5,0.8,0.6,1,0.556666666666667
200,3,0.1,0,1,0.4,0.6,0.75,0.556666666666667
200,6,0.1,0,5,0.4,0.6,0.75,0.556666666666667
50,3,0.05,0,3,0.8,0.6,0.75,0.556666666666667
50,6,0.1,0,3,0.4,0.8,0.75,0.556666666666667
250,6,0.1,0,1,0.4,1,0.75,0.556666666666667
50,6,0.1,0,5,0.8,1,0.75,0.556666666666667
150,6,0.05,0.25,1,0.4,0.6,0.75,0.556666666666667
200,6,0.1,0.25,1,0.4,0.6,0.75,0.556666666666667
150,6,0.1,0.25,3,0.4,0.6,0.75,0.556666666666667
50,3,0.05,0.25,3,0.8,0.6,0.75,0.556666666666667
200,6,0.1,0.25,3,0.8,0.8,0.75,0.556666666666667
150,6,0.1,0.25,5,0.4,1,0.75,0.556666666666667
50,6,0.05,1,3,0.4,0.6,0.75,0.556666666666667
150,6,0.1,1,3,0.4,0.6,0.75,0.556666666666667
250,6,0.1,1,5,0.4,0.6,0.75,0.556666666666667
250,6,0.1,1,1,0.8,0.6,0.75,0.556666666666667
50,3,0.05,1,3,0.8,0.6,0.75,0.556666666666667
200,6,0.05,1,3,0.8,0.6,0.75,0.556666666666667
50,6,0.1,1,3,0.8,0.6,0.75,0.556666666666667
250,6,0.1,1,1,0.4,0.8,0.75,0.556666666666667
150,6,0.01,1,5,0.4,0.8,0.75,0.556666666666667
50,6,0.05,1,1,0.8,1,0.75,0.556666666666667
150,6,0.01,1,5,0.8,1,0.75,0.556666666666667
200,6,0.1,0,3,0.4,0.6,1,0.556666666666667
250,6,0.1,0,3,0.4,0.6,1,0.556666666666667
50,6,0.05,0,3,0.8,0.6,1,0.556666666666667
50,3,0.01,0,1,0.8,1,1,0.556666666666667
150,6,0.05,0.25,1,0.8,0.6,1,0.556666666666667
150,6,0.05,0.25,1,0.8,0.8,1,0.556666666666667
250,6,0.05,0.25,1,0.4,1,1,0.556666666666667
50,3,0.01,0.25,1,0.8,1,1,0.556666666666667
200,6,0.1,1,3,0.4,0.6,1,0.556666666666667
250,6,0.1,1,3,0.4,0.6,1,0.556666666666667
150,6,0.05,1,5,0.4,1,1,0.556666666666667
50,3,0.01,1,1,0.8,1,1,0.556666666666667
50,3,0.05,0,1,0.8,0.6,0.75,0.553333333333333
200,6,0.1,0,3,0.8,0.6,0.75,0.553333333333333
50,3,0.01,0,3,0.4,0.8,0.75,0.553333333333333
250,6,0.1,0,3,0.4,0.8,0.75,0.553333333333333
200,6,0.1,0,3,0.8,1,0.75,0.553333333333333
200,6,0.1,0.25,3,0.4,0.6,0.75,0.553333333333333
50,3,0.05,0.25,1,0.8,0.6,0.75,0.553333333333333
200,6,0.1,0.25,1,0.4,0.8,0.75,0.553333333333333
50,3,0.01,0.25,3,0.4,0.8,0.75,0.553333333333333
150,6,0.1,0.25,3,0.8,0.8,0.75,0.553333333333333
50,6,0.05,0.25,5,0.8,0.8,0.75,0.553333333333333
250,3,0.1,0.25,3,0.4,1,0.75,0.553333333333333
200,6,0.1,0.25,3,0.4,1,0.75,0.553333333333333
50,6,0.01,0.25,1,0.8,1,0.75,0.553333333333333
50,6,0.1,1,1,0.4,0.6,0.75,0.553333333333333
50,6,0.1,1,3,0.4,0.6,0.75,0.553333333333333
150,6,0.1,1,1,0.8,0.6,0.75,0.553333333333333
50,3,0.05,1,5,0.8,0.6,0.75,0.553333333333333
50,3,0.01,1,3,0.4,0.8,0.75,0.553333333333333
50,6,0.05,1,1,0.8,0.8,0.75,0.553333333333333
50,6,0.01,1,1,0.8,1,0.75,0.553333333333333
50,6,0.01,1,5,0.8,1,0.75,0.553333333333333
150,6,0.05,0,3,0.4,0.6,1,0.553333333333333
50,6,0.1,0,3,0.4,0.6,1,0.553333333333333
250,6,0.1,0,5,0.4,0.6,1,0.553333333333333
50,3,0.1,0,3,0.4,0.8,1,0.553333333333333
50,6,0.05,0,3,0.8,0.8,1,0.553333333333333
50,6,0.1,0,1,0.4,1,1,0.553333333333333
50,6,0.05,0,5,0.4,1,1,0.553333333333333
150,6,0.1,0,5,0.4,1,1,0.553333333333333
50,3,0.01,0,3,0.8,1,1,0.553333333333333
50,6,0.05,0.25,3,0.8,0.6,1,0.553333333333333
200,6,0.1,0.25,3,0.8,0.6,1,0.553333333333333
50,3,0.1,0.25,3,0.4,0.8,1,0.553333333333333
200,6,0.01,0.25,1,0.8,1,1,0.553333333333333
50,3,0.01,0.25,3,0.8,1,1,0.553333333333333
150,3,0.05,1,1,0.8,0.6,1,0.553333333333333
50,3,0.1,1,3,0.4,0.8,1,0.553333333333333
200,6,0.1,1,5,0.8,0.8,1,0.553333333333333
50,3,0.01,1,3,0.8,1,1,0.553333333333333
250,6,0.1,1,3,0.8,1,1,0.553333333333333
250,6,0.1,0,3,0.4,0.6,0.75,0.55
50,3,0.05,0,5,0.8,0.6,0.75,0.55
150,6,0.05,0,5,0.4,0.8,0.75,0.55
200,6,0.05,0,5,0.4,0.8,0.75,0.55
50,6,0.01,0,5,0.8,1,0.75,0.55
250,6,0.1,0.25,5,0.4,0.6,0.75,0.55
50,3,0.05,0.25,5,0.8,0.6,0.75,0.55
50,6,0.1,0.25,1,0.8,0.8,0.75,0.55
50,6,0.01,0.25,5,0.8,1,0.75,0.55
50,3,0.05,1,1,0.8,0.6,0.75,0.55
150,3,0.01,1,5,0.8,0.6,0.75,0.55
150,3,0.1,1,3,0.4,0.8,0.75,0.55
50,3,0.1,1,5,0.4,0.8,0.75,0.55
50,6,0.01,1,1,0.8,0.8,0.75,0.55
200,6,0.1,1,1,0.8,1,0.75,0.55
50,6,0.01,1,3,0.8,1,0.75,0.55
150,6,0.1,0,1,0.4,0.8,1,0.55
50,6,0.05,0,5,0.4,0.8,1,0.55
150,3,0.05,0,5,0.8,0.8,1,0.55
150,6,0.1,0,3,0.4,1,1,0.55
150,6,0.1,0,3,0.8,1,1,0.55
150,3,0.05,0.25,5,0.8,0.8,1,0.55
250,6,0.1,0.25,5,0.8,1,1,0.55
50,6,0.05,1,3,0.8,0.6,1,0.55
200,6,0.01,1,1,0.8,1,1,0.55
50,6,0.05,1,1,0.8,1,1,0.55
250,6,0.1,0.25,1,0.4,0.8,0.75,0.55
150,6,0.1,0,5,0.4,0.8,1,0.55
200,6,0.1,0,5,0.4,0.8,1,0.55
200,6,0.1,0.25,5,0.4,0.6,0.75,0.546666666666667
200,6,0.1,0,1,0.4,0.6,0.75,0.546666666666667
150,3,0.01,0,1,0.8,0.6,0.75,0.546666666666667
50,6,0.1,0,1,0.8,1,0.75,0.546666666666667
150,3,0.01,0.25,1,0.8,0.6,0.75,0.546666666666667
200,6,0.1,0.25,1,0.4,1,0.75,0.546666666666667
250,6,0.1,0.25,3,0.4,1,0.75,0.546666666666667
50,6,0.1,1,5,0.4,0.6,0.75,0.546666666666667
150,3,0.01,1,1,0.8,0.6,0.75,0.546666666666667
200,3,0.1,1,1,0.4,1,0.75,0.546666666666667
250,3,0.1,1,1,0.4,1,0.75,0.546666666666667
50,6,0.1,1,5,0.4,1,0.75,0.546666666666667
250,6,0.1,0,5,0.4,0.8,1,0.546666666666667
50,6,0.1,0.25,1,0.4,0.8,1,0.546666666666667
150,3,0.01,0,3,0.8,0.6,0.75,0.543333333333333
250,6,0.05,0,5,0.4,0.8,0.75,0.543333333333333
50,6,0.01,0,1,0.8,0.8,0.75,0.543333333333333
150,6,0.1,0,5,0.4,1,0.75,0.543333333333333
50,6,0.01,0,3,0.8,1,0.75,0.543333333333333
150,3,0.01,0.25,3,0.8,0.6,0.75,0.543333333333333
50,6,0.01,0.25,1,0.8,0.8,0.75,0.543333333333333
50,6,0.05,0.25,1,0.8,1,0.75,0.543333333333333
50,6,0.01,0.25,3,0.8,1,0.75,0.543333333333333
150,6,0.05,1,1,0.8,0.6,0.75,0.543333333333333
200,6,0.1,1,1,0.8,0.6,0.75,0.543333333333333
150,3,0.01,1,3,0.8,0.6,0.75,0.543333333333333
50,6,0.05,1,5,0.8,0.6,0.75,0.543333333333333
200,6,0.1,0,5,0.4,0.6,1,0.543333333333333
200,6,0.1,0,3,0.4,1,1,0.543333333333333
200,6,0.1,0,5,0.4,1,1,0.543333333333333
50,6,0.1,0.25,5,0.4,0.6,1,0.543333333333333
250,6,0.1,0.25,1,0.4,1,1,0.543333333333333
200,6,0.05,0.25,3,0.4,1,1,0.543333333333333
50,6,0.05,1,5,0.4,0.8,1,0.543333333333333
200,6,0.1,1,3,0.8,0.8,1,0.543333333333333
150,6,0.1,0,1,0.4,0.6,0.75,0.54
50,6,0.1,0,3,0.8,0.6,0.75,0.54
50,6,0.01,0,1,0.8,1,0.75,0.54
150,6,0.1,0,3,0.8,1,0.75,0.54
50,6,0.1,0.25,1,0.4,0.8,0.75,0.54
200,6,0.1,1,1,0.4,0.6,0.75,0.54
250,6,0.1,1,5,0.4,1,0.75,0.54
50,6,0.1,0,5,0.8,1,1,0.54
200,6,0.1,0.25,5,0.4,0.6,1,0.54
50,6,0.1,0.25,5,0.8,1,1,0.54
200,6,0.1,0.25,5,0.8,1,1,0.54
150,6,0.1,1,5,0.4,0.6,1,0.54
150,6,0.1,0.25,5,0.4,0.6,0.75,0.536666666666667
200,6,0.1,1,5,0.4,0.8,0.75,0.536666666666667
200,6,0.1,1,5,0.4,1,0.75,0.536666666666667
150,6,0.1,0.25,5,0.4,0.6,1,0.536666666666667
150,6,0.1,0.25,5,0.8,1,1,0.536666666666667
150,6,0.1,0.25,3,0.4,1,0.75,0.536666666666667
50,6,0.1,0,5,0.4,0.6,1,0.536666666666667
50,6,0.1,0.25,5,0.4,0.6,0.75,0.533333333333333
200,6,0.1,0.25,5,0.4,1,0.75,0.533333333333333
200,6,0.1,0,1,0.4,0.6,1,0.533333333333333
250,6,0.1,0,3,0.8,1,1,0.533333333333333
250,6,0.1,0,3,0.8,0.6,0.75,0.53
200,6,0.1,0,3,0.4,0.8,0.75,0.53
150,6,0.1,0.25,3,0.8,0.6,1,0.53
150,6,0.1,0.25,1,0.4,1,1,0.53
200,6,0.1,0.25,1,0.4,1,1,0.53
200,6,0.1,1,5,0.4,0.6,1,0.53
50,6,0.1,0.25,1,0.4,1,1,0.526666666666667
50,6,0.1,0.25,3,0.8,0.6,0.75,0.523333333333333
250,6,0.1,0.25,5,0.4,0.6,1,0.523333333333333
250,6,0.1,1,5,0.4,0.6,1,0.513333333333333
